split,seed,model,adr,roc_auc,pr_auc,prevalence
scaffold,1,prior,"Respiratory, thoracic and mediastinal disorders",0.5,0.7428389154704944,0.7428170988086895
scaffold,1,prior,Psychiatric disorders,0.5,0.7120279720279721,0.7119831814996496
scaffold,1,prior,Renal and urinary disorders,0.5,0.6384590847748741,0.6384022424667134
scaffold,1,prior,"Pregnancy, puerperium and perinatal conditions",0.5,0.0876309655257023,0.0875963559915907
scaffold,1,prior,Ear and labyrinth disorders,0.5,0.4618500797448165,0.4618079887876664
scaffold,1,prior,Cardiac disorders,0.5,0.6923813029076187,0.6923615977575333
scaffold,1,prior,Nervous system disorders,0.5,0.9138437001594896,0.9138051857042748
scaffold,1,prior,"Injury, poisoning and procedural complications",0.5,0.6629566924303767,0.6629292221443588
scaffold,1,size+logreg,Hepatobiliary disorders,0.461830627556176,0.4862371759990796,0.5206727400140154
scaffold,1,size+logreg,Metabolism and nutrition disorders,0.5386569409933508,0.7288291851673006,0.6979677645409951
scaffold,1,size+logreg,Product issues,0.5747842821940263,0.0392924709967374,0.0154169586545199
scaffold,1,size+logreg,Eye disorders,0.5165063489932946,0.6110305156011533,0.613875262789068
scaffold,1,size+logreg,Investigations,0.585163323545272,0.8471946404696269,0.8065872459705676
scaffold,1,size+logreg,Musculoskeletal and connective tissue disorders,0.5774398626517495,0.752824278714754,0.6986685353889278
scaffold,1,size+logreg,Gastrointestinal disorders,0.5562774924962997,0.9248791430167206,0.9096005606166784
scaffold,1,size+logreg,Social circumstances,0.5125173442663098,0.1860935268548173,0.1758934828311142
scaffold,1,size+logreg,Immune system disorders,0.5874528525720113,0.7803681856078739,0.7175893482831114
scaffold,1,size+logreg,Reproductive system and breast disorders,0.4538405305733249,0.4770358941075591,0.5094604064470918
scaffold,1,size+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.538820778705855,0.3033674150840289,0.263489838822705
scaffold,1,size+logreg,General disorders and administration site conditions,0.5304467471697756,0.91489180361584,0.905395935529082
scaffold,1,size+logreg,Endocrine disorders,0.4990146091439694,0.241316009815484,0.2263489838822705
scaffold,1,size+logreg,Surgical and medical procedures,0.5286691848710999,0.1602165426988274,0.1492641906096706
scaffold,1,size+logreg,Vascular disorders,0.5342243287079518,0.7999393842739361,0.7764540995094604
scaffold,1,size+logreg,Blood and lymphatic system disorders,0.4963815015221225,0.6089458585959042,0.6201822004204625
scaffold,1,size+logreg,Skin and subcutaneous tissue disorders,0.5276850789579705,0.92253507733812,0.9236159775753328
scaffold,1,size+logreg,"Congenital, familial and genetic disorders",0.489752523863504,0.1779121782203277,0.1772950245269796
scaffold,1,size+logreg,Infections and infestations,0.6024545141069386,0.7703011201667392,0.7049754730203224
scaffold,1,size+logreg,"Respiratory, thoracic and mediastinal disorders",0.5793319582826708,0.791347365264539,0.7428170988086895
scaffold,1,size+logreg,Psychiatric disorders,0.4696466705478519,0.6856856715913195,0.7119831814996496
scaffold,1,size+logreg,Renal and urinary disorders,0.5403834838647501,0.6676128030593909,0.6384022424667134
scaffold,1,size+logreg,"Pregnancy, puerperium and perinatal conditions",0.4927623546398595,0.0980061772934267,0.0875963559915907
scaffold,1,size+logreg,Ear and labyrinth disorders,0.4993886192316547,0.4650800089106499,0.4618079887876664
scaffold,1,size+logreg,Cardiac disorders,0.5482732223679163,0.7306819344789316,0.6923615977575333
scaffold,1,size+logreg,Nervous system disorders,0.6025691570427989,0.9430236036560098,0.9138051857042748
scaffold,1,size+logreg,"Injury, poisoning and procedural complications",0.542373313218414,0.7042017281195421,0.6629292221443588
scaffold,1,knn5 tanimoto,Hepatobiliary disorders,0.67299002795393,0.6554283580342061,0.5206727400140154
scaffold,1,knn5 tanimoto,Metabolism and nutrition disorders,0.5516931404691242,0.7244290548232954,0.6979677645409951
scaffold,1,knn5 tanimoto,Product issues,0.5548404168397832,0.0262993004325956,0.0154169586545199
scaffold,1,knn5 tanimoto,Eye disorders,0.6182371665937142,0.6859818523536486,0.613875262789068
scaffold,1,knn5 tanimoto,Investigations,0.6104074498180924,0.843434079468596,0.8065872459705676
scaffold,1,knn5 tanimoto,Musculoskeletal and connective tissue disorders,0.58313472558939,0.7434321328612643,0.6986685353889278
scaffold,1,knn5 tanimoto,Gastrointestinal disorders,0.6671356657600798,0.9387187258390396,0.9096005606166784
scaffold,1,knn5 tanimoto,Social circumstances,0.604358675253715,0.2426516812036817,0.1758934828311142
scaffold,1,knn5 tanimoto,Immune system disorders,0.5762826281553625,0.7524843818458424,0.7175893482831114
scaffold,1,knn5 tanimoto,Reproductive system and breast disorders,0.6611356339460175,0.6496543823376181,0.5094604064470918
scaffold,1,knn5 tanimoto,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6464951229130096,0.4003967576185427,0.263489838822705
scaffold,1,knn5 tanimoto,General disorders and administration site conditions,0.539844996700678,0.9146333836407706,0.905395935529082
scaffold,1,knn5 tanimoto,Endocrine disorders,0.6646621620882923,0.3778012254128782,0.2263489838822705
scaffold,1,knn5 tanimoto,Surgical and medical procedures,0.5969687147226141,0.1951025252641801,0.1492641906096706
scaffold,1,knn5 tanimoto,Vascular disorders,0.6119771743167084,0.8227571847000554,0.7764540995094604
scaffold,1,knn5 tanimoto,Blood and lymphatic system disorders,0.6856043861538195,0.7565676118393952,0.6201822004204625
scaffold,1,knn5 tanimoto,Skin and subcutaneous tissue disorders,0.5656749439855636,0.9325657519804424,0.9236159775753328
scaffold,1,knn5 tanimoto,"Congenital, familial and genetic disorders",0.5912035649852998,0.2468621660982817,0.1772950245269796
scaffold,1,knn5 tanimoto,Infections and infestations,0.5771513634270707,0.7463696320411596,0.7049754730203224
scaffold,1,knn5 tanimoto,"Respiratory, thoracic and mediastinal disorders",0.5452164928785515,0.7626391450900194,0.7428170988086895
scaffold,1,knn5 tanimoto,Psychiatric disorders,0.6342036196750824,0.7806193030962482,0.7119831814996496
scaffold,1,knn5 tanimoto,Renal and urinary disorders,0.6321134308205392,0.7205551331607256,0.6384022424667134
scaffold,1,knn5 tanimoto,"Pregnancy, puerperium and perinatal conditions",0.573849634746668,0.11391133238474,0.0875963559915907
scaffold,1,knn5 tanimoto,Ear and labyrinth disorders,0.6131619156488259,0.5568285791979046,0.4618079887876664
scaffold,1,knn5 tanimoto,Cardiac disorders,0.6374815621479595,0.7635675505330448,0.6923615977575333
scaffold,1,knn5 tanimoto,Nervous system disorders,0.6011847424656803,0.9292927836596796,0.9138051857042748
scaffold,1,knn5 tanimoto,"Injury, poisoning and procedural complications",0.5669253112894058,0.6999939365014095,0.6629292221443588
scaffold,1,morgan+logreg,Hepatobiliary disorders,0.6165607011483349,0.631238520367341,0.5206727400140154
scaffold,1,morgan+logreg,Metabolism and nutrition disorders,0.5321294354730761,0.7288829441146737,0.6979677645409951
scaffold,1,morgan+logreg,Product issues,0.48938460799399,0.0235549969840566,0.0154169586545199
scaffold,1,morgan+logreg,Eye disorders,0.6085745824520812,0.7028819693113448,0.613875262789068
scaffold,1,morgan+logreg,Investigations,0.6387533092073431,0.875334915813157,0.8065872459705676
scaffold,1,morgan+logreg,Musculoskeletal and connective tissue disorders,0.5949182996504856,0.7760523087047553,0.6986685353889278
scaffold,1,morgan+logreg,Gastrointestinal disorders,0.7078886328559486,0.9555413557034972,0.9096005606166784
scaffold,1,morgan+logreg,Social circumstances,0.5725062188291898,0.2276131247315859,0.1758934828311142
scaffold,1,morgan+logreg,Immune system disorders,0.5814394870652004,0.7750022284547031,0.7175893482831114
scaffold,1,morgan+logreg,Reproductive system and breast disorders,0.6418971143429772,0.6537581311148568,0.5094604064470918
scaffold,1,morgan+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5867480684897615,0.389241535799901,0.263489838822705
scaffold,1,morgan+logreg,General disorders and administration site conditions,0.5739173465602492,0.928923057241675,0.905395935529082
scaffold,1,morgan+logreg,Endocrine disorders,0.6226983188772279,0.3720695373812687,0.2263489838822705
scaffold,1,morgan+logreg,Surgical and medical procedures,0.5931531534605845,0.2294373872676381,0.1492641906096706
scaffold,1,morgan+logreg,Vascular disorders,0.6083759869603673,0.8382606345304108,0.7764540995094604
scaffold,1,morgan+logreg,Blood and lymphatic system disorders,0.6520104876008612,0.7507695282737628,0.6201822004204625
scaffold,1,morgan+logreg,Skin and subcutaneous tissue disorders,0.5921970949129245,0.9470348689517176,0.9236159775753328
scaffold,1,morgan+logreg,"Congenital, familial and genetic disorders",0.5571519662855626,0.2372645669118392,0.1772950245269796
scaffold,1,morgan+logreg,Infections and infestations,0.5862183780123443,0.7756923063450736,0.7049754730203224
scaffold,1,morgan+logreg,"Respiratory, thoracic and mediastinal disorders",0.6029789740880448,0.8138642869498487,0.7428170988086895
scaffold,1,morgan+logreg,Psychiatric disorders,0.6099778898316256,0.7903867315278837,0.7119831814996496
scaffold,1,morgan+logreg,Renal and urinary disorders,0.6076698739447898,0.7275700568325043,0.6384022424667134
scaffold,1,morgan+logreg,"Pregnancy, puerperium and perinatal conditions",0.5336916261639798,0.1230169008215344,0.0875963559915907
scaffold,1,morgan+logreg,Ear and labyrinth disorders,0.5764163229155781,0.5465568685355595,0.4618079887876664
scaffold,1,morgan+logreg,Cardiac disorders,0.6099694804325646,0.765176990557166,0.6923615977575333
scaffold,1,morgan+logreg,Nervous system disorders,0.6676235414758126,0.9566027236130904,0.9138051857042748
scaffold,1,morgan+logreg,"Injury, poisoning and procedural complications",0.5616256890435858,0.7170600605900088,0.6629292221443588
scaffold,1,morgan+rf,Hepatobiliary disorders,0.7146253991447905,0.7256871070678599,0.5206727400140154
scaffold,1,morgan+rf,Metabolism and nutrition disorders,0.5666407256585879,0.7533292768874953,0.6979677645409951
scaffold,1,morgan+rf,Product issues,0.6522368614490726,0.112479448978755,0.0154169586545199
scaffold,1,morgan+rf,Eye disorders,0.6576409715515774,0.7461150675841246,0.613875262789068
scaffold,1,morgan+rf,Investigations,0.6537884227954772,0.8826317046597927,0.8065872459705676
scaffold,1,morgan+rf,Musculoskeletal and connective tissue disorders,0.6305581534459319,0.8003311839500368,0.6986685353889278
scaffold,1,morgan+rf,Gastrointestinal disorders,0.7506778394701573,0.9613320228030492,0.9096005606166784
scaffold,1,morgan+rf,Social circumstances,0.6190198416591418,0.3070391675588321,0.1758934828311142
scaffold,1,morgan+rf,Immune system disorders,0.6195896675565628,0.8032107472961668,0.7175893482831114
scaffold,1,morgan+rf,Reproductive system and breast disorders,0.7013681361728052,0.7316393893339904,0.5094604064470918
scaffold,1,morgan+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6729511914902677,0.4652757923112368,0.263489838822705
scaffold,1,morgan+rf,General disorders and administration site conditions,0.6175326268092267,0.9390998387850512,0.905395935529082
scaffold,1,morgan+rf,Endocrine disorders,0.6861548084662099,0.4436359129180411,0.2263489838822705
scaffold,1,morgan+rf,Surgical and medical procedures,0.5971741516203953,0.2058067968107477,0.1492641906096706
scaffold,1,morgan+rf,Vascular disorders,0.6449255243409534,0.8569839860106441,0.7764540995094604
scaffold,1,morgan+rf,Blood and lymphatic system disorders,0.710039766875131,0.8068776719891482,0.6201822004204625
scaffold,1,morgan+rf,Skin and subcutaneous tissue disorders,0.6381430405046399,0.9504586808825286,0.9236159775753328
scaffold,1,morgan+rf,"Congenital, familial and genetic disorders",0.6149208897716799,0.2822790006099934,0.1772950245269796
scaffold,1,morgan+rf,Infections and infestations,0.6392079996177025,0.8110821303584064,0.7049754730203224
scaffold,1,morgan+rf,"Respiratory, thoracic and mediastinal disorders",0.6433714566970945,0.8337952927681718,0.7428170988086895
scaffold,1,morgan+rf,Psychiatric disorders,0.6585998929350548,0.8215301259124482,0.7119831814996496
scaffold,1,morgan+rf,Renal and urinary disorders,0.6531190457310585,0.764163291883546,0.6384022424667134
scaffold,1,morgan+rf,"Pregnancy, puerperium and perinatal conditions",0.5714603692676297,0.148196915288911,0.0875963559915907
scaffold,1,morgan+rf,Ear and labyrinth disorders,0.6206487099570426,0.6039579360832361,0.4618079887876664
scaffold,1,morgan+rf,Cardiac disorders,0.6775299574867414,0.8146971406979515,0.6923615977575333
scaffold,1,morgan+rf,Nervous system disorders,0.7303986905225682,0.9654120173626785,0.9138051857042748
scaffold,1,morgan+rf,"Injury, poisoning and procedural complications",0.6134092606234043,0.7635520010000783,0.6629292221443588
scaffold,1,desc+rf,Hepatobiliary disorders,0.7026285835086727,0.7044277630514417,0.5206727400140154
scaffold,1,desc+rf,Metabolism and nutrition disorders,0.6063402983467021,0.778836278335093,0.6979677645409951
scaffold,1,desc+rf,Product issues,0.658336228708136,0.0354670676461922,0.0154169586545199
scaffold,1,desc+rf,Eye disorders,0.6617536692631901,0.7473169121291863,0.613875262789068
scaffold,1,desc+rf,Investigations,0.6646327585227988,0.8871283679283511,0.8065872459705676
scaffold,1,desc+rf,Musculoskeletal and connective tissue disorders,0.6431918489597311,0.8103853146737521,0.6986685353889278
scaffold,1,desc+rf,Gastrointestinal disorders,0.7644311346951412,0.9651214004491604,0.9096005606166784
scaffold,1,desc+rf,Social circumstances,0.6297934628863753,0.2809652845452369,0.1758934828311142
scaffold,1,desc+rf,Immune system disorders,0.6278575536396716,0.8163254727888776,0.7175893482831114
scaffold,1,desc+rf,Reproductive system and breast disorders,0.6851210089158333,0.7106098543805623,0.5094604064470918
scaffold,1,desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6869354202695639,0.4865544697223941,0.263489838822705
scaffold,1,desc+rf,General disorders and administration site conditions,0.5441459457804818,0.9280300267648928,0.905395935529082
scaffold,1,desc+rf,Endocrine disorders,0.6973625096819683,0.4419735889723494,0.2263489838822705
scaffold,1,desc+rf,Surgical and medical procedures,0.6009665119147651,0.213096245836286,0.1492641906096706
scaffold,1,desc+rf,Vascular disorders,0.6199993114162721,0.8374551030604026,0.7764540995094604
scaffold,1,desc+rf,Blood and lymphatic system disorders,0.7134607423156386,0.8087147549388568,0.6201822004204625
scaffold,1,desc+rf,Skin and subcutaneous tissue disorders,0.535525810754438,0.9271004690101056,0.9236159775753328
scaffold,1,desc+rf,"Congenital, familial and genetic disorders",0.5983196066481968,0.2955622717012529,0.1772950245269796
scaffold,1,desc+rf,Infections and infestations,0.651155173085485,0.8185705806763629,0.7049754730203224
scaffold,1,desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6565903426971162,0.8298616730983273,0.7428170988086895
scaffold,1,desc+rf,Psychiatric disorders,0.6582997667176709,0.8200046381842814,0.7119831814996496
scaffold,1,desc+rf,Renal and urinary disorders,0.6582495487679362,0.7616900611492501,0.6384022424667134
scaffold,1,desc+rf,"Pregnancy, puerperium and perinatal conditions",0.5733680459578012,0.162243653187834,0.0875963559915907
scaffold,1,desc+rf,Ear and labyrinth disorders,0.612286125386465,0.5942353448797781,0.4618079887876664
scaffold,1,desc+rf,Cardiac disorders,0.6973389932926148,0.8300283572618081,0.6923615977575333
scaffold,1,desc+rf,Nervous system disorders,0.7383587211780578,0.9683883754568686,0.9138051857042748
scaffold,1,desc+rf,"Injury, poisoning and procedural complications",0.6124504589956915,0.7525085202408146,0.6629292221443588
scaffold,1,morgan+desc+rf,Hepatobiliary disorders,0.703811254472439,0.7056433721961728,0.5206727400140154
scaffold,1,morgan+desc+rf,Metabolism and nutrition disorders,0.6013643693716844,0.7722572889869201,0.6979677645409951
scaffold,1,morgan+desc+rf,Product issues,0.5962404354518729,0.0331619374567108,0.0154169586545199
scaffold,1,morgan+desc+rf,Eye disorders,0.6710186807966529,0.7522564760140258,0.613875262789068
scaffold,1,morgan+desc+rf,Investigations,0.6684075947247969,0.888057144052205,0.8065872459705676
scaffold,1,morgan+desc+rf,Musculoskeletal and connective tissue disorders,0.6387441799568627,0.8080580084620713,0.6986685353889278
scaffold,1,morgan+desc+rf,Gastrointestinal disorders,0.7777807540247261,0.96597651231616,0.9096005606166784
scaffold,1,morgan+desc+rf,Social circumstances,0.6566623454348098,0.3084651858430176,0.1758934828311142
scaffold,1,morgan+desc+rf,Immune system disorders,0.636632433729592,0.8212824033205985,0.7175893482831114
scaffold,1,morgan+desc+rf,Reproductive system and breast disorders,0.6888084934732451,0.7167652220802394,0.5094604064470918
scaffold,1,morgan+desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6889839997499927,0.4841209548413329,0.263489838822705
scaffold,1,morgan+desc+rf,General disorders and administration site conditions,0.5638980116186032,0.9296330229018824,0.905395935529082
scaffold,1,morgan+desc+rf,Endocrine disorders,0.7138659548369566,0.450425480407662,0.2263489838822705
scaffold,1,morgan+desc+rf,Surgical and medical procedures,0.580105655774733,0.2073570474027679,0.1492641906096706
scaffold,1,morgan+desc+rf,Vascular disorders,0.6258047505198305,0.8440243530747928,0.7764540995094604
scaffold,1,morgan+desc+rf,Blood and lymphatic system disorders,0.7123670036198422,0.8098652855461355,0.6201822004204625
scaffold,1,morgan+desc+rf,Skin and subcutaneous tissue disorders,0.5625069223681837,0.9343825374637356,0.9236159775753328
scaffold,1,morgan+desc+rf,"Congenital, familial and genetic disorders",0.6144242196137388,0.2958845559226627,0.1772950245269796
scaffold,1,morgan+desc+rf,Infections and infestations,0.6493807609992108,0.8171293114430128,0.7049754730203224
scaffold,1,morgan+desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6613975463408053,0.8268464079529009,0.7428170988086895
scaffold,1,morgan+desc+rf,Psychiatric disorders,0.6532878442916749,0.8147935772663955,0.7119831814996496
scaffold,1,morgan+desc+rf,Renal and urinary disorders,0.6654517324831,0.7651299677099661,0.6384022424667134
scaffold,1,morgan+desc+rf,"Pregnancy, puerperium and perinatal conditions",0.5995271872586967,0.1662444954852521,0.0875963559915907
scaffold,1,morgan+desc+rf,Ear and labyrinth disorders,0.6197649380963878,0.5982504248426654,0.4618079887876664
scaffold,1,morgan+desc+rf,Cardiac disorders,0.6898601923154455,0.8259003812556085,0.6923615977575333
scaffold,1,morgan+desc+rf,Nervous system disorders,0.7274181139525513,0.964189569804778,0.9138051857042748
scaffold,1,morgan+desc+rf,"Injury, poisoning and procedural complications",0.6261539672503745,0.7617246707355516,0.6629292221443588
scaffold,1,morgan+desc+rf-multi,Hepatobiliary disorders,0.6734584469808299,0.6754923338638553,0.5206727400140154
scaffold,1,morgan+desc+rf-multi,Metabolism and nutrition disorders,0.59998035648291,0.7684439026284976,0.6979677645409951
scaffold,1,morgan+desc+rf-multi,Product issues,0.605080251147988,0.0324835427986772,0.0154169586545199
scaffold,1,morgan+desc+rf-multi,Eye disorders,0.6452898003319723,0.7312166280360685,0.613875262789068
scaffold,1,morgan+desc+rf-multi,Investigations,0.6569197516553819,0.8792960428140371,0.8065872459705676
scaffold,1,morgan+desc+rf-multi,Musculoskeletal and connective tissue disorders,0.6330717123471262,0.8022487786599386,0.6986685353889278
scaffold,1,morgan+desc+rf-multi,Gastrointestinal disorders,0.7527324867897445,0.9568289267991484,0.9096005606166784
scaffold,1,morgan+desc+rf-multi,Social circumstances,0.6511034308333559,0.2843029644818615,0.1758934828311142
scaffold,1,morgan+desc+rf-multi,Immune system disorders,0.6039259858339838,0.7982056115872126,0.7175893482831114
scaffold,1,morgan+desc+rf-multi,Reproductive system and breast disorders,0.6746351705607773,0.6831585908338719,0.5094604064470918
scaffold,1,morgan+desc+rf-multi,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6467005769374389,0.4214256275005513,0.263489838822705
scaffold,1,morgan+desc+rf-multi,General disorders and administration site conditions,0.5392682164906564,0.9245005650910396,0.905395935529082
scaffold,1,morgan+desc+rf-multi,Endocrine disorders,0.6749527688185838,0.3823055784184904,0.2263489838822705
scaffold,1,morgan+desc+rf-multi,Surgical and medical procedures,0.6099514011203485,0.2274147427445088,0.1492641906096706
scaffold,1,morgan+desc+rf-multi,Vascular disorders,0.6408300958186153,0.8463709216607125,0.7764540995094604
scaffold,1,morgan+desc+rf-multi,Blood and lymphatic system disorders,0.6864107858220405,0.7818612460537636,0.6201822004204625
scaffold,1,morgan+desc+rf-multi,Skin and subcutaneous tissue disorders,0.5994008123985596,0.938322225118944,0.9236159775753328
scaffold,1,morgan+desc+rf-multi,"Congenital, familial and genetic disorders",0.5890621569427068,0.2546427565220057,0.1772950245269796
scaffold,1,morgan+desc+rf-multi,Infections and infestations,0.6454848762167797,0.8088611034585114,0.7049754730203224
scaffold,1,morgan+desc+rf-multi,"Respiratory, thoracic and mediastinal disorders",0.6385322329188738,0.8153270398741176,0.7428170988086895
scaffold,1,morgan+desc+rf-multi,Psychiatric disorders,0.6607175483538634,0.8110344105622842,0.7119831814996496
scaffold,1,morgan+desc+rf-multi,Renal and urinary disorders,0.6451112551817723,0.7495762211433691,0.6384022424667134
scaffold,1,morgan+desc+rf-multi,"Pregnancy, puerperium and perinatal conditions",0.5867607267111108,0.1521887127483008,0.0875963559915907
scaffold,1,morgan+desc+rf-multi,Ear and labyrinth disorders,0.593844643233562,0.542695523014468,0.4618079887876664
scaffold,1,morgan+desc+rf-multi,Cardiac disorders,0.678975643997583,0.8098148426606594,0.6923615977575333
scaffold,1,morgan+desc+rf-multi,Nervous system disorders,0.7385302526526873,0.9676525449227462,0.9138051857042748
scaffold,1,morgan+desc+rf-multi,"Injury, poisoning and procedural complications",0.5947831442923217,0.7413009486843564,0.6629292221443588
scaffold,1,morgan+desc+lgbm,Hepatobiliary disorders,0.6885538236489305,0.6911626389169803,0.5206727400140154
scaffold,1,morgan+desc+lgbm,Metabolism and nutrition disorders,0.5802181704523968,0.7602056269229698,0.6979677645409951
scaffold,1,morgan+desc+lgbm,Product issues,0.6570126960756275,0.0637890883265358,0.0154169586545199
scaffold,1,morgan+desc+lgbm,Eye disorders,0.651874743216726,0.7282581042129443,0.613875262789068
scaffold,1,morgan+desc+lgbm,Investigations,0.6526451327694107,0.8853441370429544,0.8065872459705676
scaffold,1,morgan+desc+lgbm,Musculoskeletal and connective tissue disorders,0.6510388855905921,0.8070065020050459,0.6986685353889278
scaffold,1,morgan+desc+lgbm,Gastrointestinal disorders,0.7562972819823808,0.9638623270660072,0.9096005606166784
scaffold,1,morgan+desc+lgbm,Social circumstances,0.6441270914631001,0.2963889514719912,0.1758934828311142
scaffold,1,morgan+desc+lgbm,Immune system disorders,0.6261316693619574,0.8136930861524633,0.7175893482831114
scaffold,1,morgan+desc+lgbm,Reproductive system and breast disorders,0.7009643977811983,0.7305060296742655,0.5094604064470918
scaffold,1,morgan+desc+lgbm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.695896137764562,0.4844099493765181,0.263489838822705
scaffold,1,morgan+desc+lgbm,General disorders and administration site conditions,0.5844960573658844,0.9304443317544376,0.905395935529082
scaffold,1,morgan+desc+lgbm,Endocrine disorders,0.7044966743101491,0.4432661206141529,0.2263489838822705
scaffold,1,morgan+desc+lgbm,Surgical and medical procedures,0.5934158683822106,0.198296817517906,0.1492641906096706
scaffold,1,morgan+desc+lgbm,Vascular disorders,0.6214416946731569,0.8378814170196834,0.7764540995094604
scaffold,1,morgan+desc+lgbm,Blood and lymphatic system disorders,0.7146429989141094,0.8049805159270831,0.6201822004204625
scaffold,1,morgan+desc+lgbm,Skin and subcutaneous tissue disorders,0.5303010301686558,0.9260436755221754,0.9236159775753328
scaffold,1,morgan+desc+lgbm,"Congenital, familial and genetic disorders",0.5962417602444973,0.290675809330896,0.1772950245269796
scaffold,1,morgan+desc+lgbm,Infections and infestations,0.6334189546713144,0.8090602809802798,0.7049754730203224
scaffold,1,morgan+desc+lgbm,"Respiratory, thoracic and mediastinal disorders",0.6592038222765597,0.8413669953190851,0.7428170988086895
scaffold,1,morgan+desc+lgbm,Psychiatric disorders,0.6593344950803803,0.8226229415522806,0.7119831814996496
scaffold,1,morgan+desc+lgbm,Renal and urinary disorders,0.6578741263307742,0.7560008360579722,0.6384022424667134
scaffold,1,morgan+desc+lgbm,"Pregnancy, puerperium and perinatal conditions",0.525769805345808,0.1434152956653667,0.0875963559915907
scaffold,1,morgan+desc+lgbm,Ear and labyrinth disorders,0.6201952800994146,0.5991886983589243,0.4618079887876664
scaffold,1,morgan+desc+lgbm,Cardiac disorders,0.6856659519476807,0.8148006962728228,0.6923615977575333
scaffold,1,morgan+desc+lgbm,Nervous system disorders,0.6645848169356141,0.9492409001661029,0.9138051857042748
scaffold,1,morgan+desc+lgbm,"Injury, poisoning and procedural complications",0.6064382536944799,0.7532501130941011,0.6629292221443588
scaffold,2,prior,Hepatobiliary disorders,0.5,0.5207851797325482,0.5206727400140154
scaffold,2,prior,Metabolism and nutrition disorders,0.5,0.6980321432953012,0.6979677645409951
scaffold,2,prior,Product issues,0.5,0.0154238743712427,0.0154169586545199
scaffold,2,prior,Eye disorders,0.5,0.6139099496994234,0.613875262789068
scaffold,2,prior,Investigations,0.5,0.8066396761133603,0.8065872459705676
scaffold,2,prior,Musculoskeletal and connective tissue disorders,0.5,0.6987510734879157,0.6986685353889278
scaffold,2,prior,Gastrointestinal disorders,0.5,0.909618451723715,0.9096005606166784
scaffold,2,prior,Social circumstances,0.5,0.1759317875107348,0.1758934828311142
scaffold,2,prior,Immune system disorders,0.5,0.7176714513556618,0.7175893482831114
scaffold,2,prior,Reproductive system and breast disorders,0.5,0.5096110906637222,0.5094604064470918
scaffold,2,prior,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5,0.2635161329898172,0.263489838822705
scaffold,2,prior,General disorders and administration site conditions,0.5,0.9054079254079254,0.905395935529082
scaffold,2,prior,Endocrine disorders,0.5,0.2264311127469022,0.2263489838822705
scaffold,2,prior,Surgical and medical procedures,0.5,0.1492675745307324,0.1492641906096706
scaffold,2,prior,Vascular disorders,0.5,0.7764765059501901,0.7764540995094604
scaffold,2,prior,Blood and lymphatic system disorders,0.5,0.6202600907864065,0.6201822004204625
scaffold,2,prior,Skin and subcutaneous tissue disorders,0.5,0.9236609005030058,0.9236159775753328
scaffold,2,prior,"Congenital, familial and genetic disorders",0.5,0.1773230278493436,0.1772950245269796
scaffold,2,prior,Infections and infestations,0.5,0.7050496871549503,0.7049754730203224
scaffold,2,prior,"Respiratory, thoracic and mediastinal disorders",0.5,0.742834008097166,0.7428170988086895
scaffold,2,prior,Psychiatric disorders,0.5,0.7120672310145995,0.7119831814996496
scaffold,2,prior,Renal and urinary disorders,0.5,0.6384738068948596,0.6384022424667134
scaffold,2,prior,"Pregnancy, puerperium and perinatal conditions",0.5,0.0876285118390381,0.0875963559915907
scaffold,2,prior,Ear and labyrinth disorders,0.5,0.4618991534781008,0.4618079887876664
scaffold,2,prior,Cardiac disorders,0.5,0.6923763955342903,0.6923615977575333
scaffold,2,prior,Nervous system disorders,0.5,0.9138314317261688,0.9138051857042748
scaffold,2,prior,"Injury, poisoning and procedural complications",0.5,0.6630008587903324,0.6629292221443588
scaffold,2,size+logreg,Hepatobiliary disorders,0.4907665617815081,0.508126192387425,0.5206727400140154
scaffold,2,size+logreg,Metabolism and nutrition disorders,0.5245359120187654,0.7261858422756614,0.6979677645409951
scaffold,2,size+logreg,Product issues,0.4575789501240861,0.029977788218471,0.0154169586545199
scaffold,2,size+logreg,Eye disorders,0.515845607989699,0.6139042101381508,0.613875262789068
scaffold,2,size+logreg,Investigations,0.5728722761690671,0.8455705037028171,0.8065872459705676
scaffold,2,size+logreg,Musculoskeletal and connective tissue disorders,0.5911909442370202,0.7549411561179342,0.6986685353889278
scaffold,2,size+logreg,Gastrointestinal disorders,0.5327746768752806,0.9248443402334274,0.9096005606166784
scaffold,2,size+logreg,Social circumstances,0.5252465076761952,0.1860589334653735,0.1758934828311142
scaffold,2,size+logreg,Immune system disorders,0.5883921725876882,0.7829704908235071,0.7175893482831114
scaffold,2,size+logreg,Reproductive system and breast disorders,0.4268708530937142,0.4590925406588238,0.5094604064470918
